,Unnamed: 0,id,day,activity,screen,valence,arousal,office,game,call,sms,social,entertainment,communication,weather,mood
528,551,AS14.16,2014-03-26,0.090625,0.2921979083184183,0.25,0.2,0.0,0.0,0.0,0.0666666666666666,0.087662,0.023827,0.112672,0.0,6.0
560,583,AS14.16,2014-04-27,0.121767,0.0310797767096132,1.0,-0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.698593,0.0,8.0
523,546,AS14.16,2014-03-21,0.06056,0.0329724190840726,1.0,1.0,0.0,0.0,0.25,0.0,0.43925,0.017686,0.436124,0.0,6.5
563,586,AS14.16,2014-04-30,0.039666,0.0852277880296067,1.0,0.4,0.0,0.0,0.375,0.0,0.0,0.062241,0.5863,0.0,7.0
543,566,AS14.16,2014-04-10,0.129389,0.1260584730594891,1.0,0.2,0.0,0.149565,0.375,0.0666666666666666,0.204049,0.103744,0.303902,0.0,7.0
549,572,AS14.16,2014-04-16,0.137977,0.0816038771578968,1.0,1.25,0.0,0.0,0.25,0.2666666666666666,0.128322,0.0,0.45036,0.0,7.0
539,562,AS14.16,2014-04-06,0.199877,0.1857642198625535,1.0,-0.666667,0.0,0.0,0.0,0.0,0.077136,0.090118,0.314668,0.003251,7.0
556,579,AS14.16,2014-04-23,0.082014,0.1502389719832013,1.0,0.75,0.0,0.0,0.5,0.0666666666666666,0.013878,0.0,0.637222,0.003088,5.4
530,553,AS14.16,2014-03-28,0.087469,0.0600534812311325,0.75,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.76674,0.0,6.0
550,573,AS14.16,2014-04-17,0.146445,0.051559668729166,1.0,-0.6,0.0,0.0,0.375,0.0,0.031722,0.0,0.34626,0.0,6.8
553,576,AS14.16,2014-04-20,0.0,0.0,1.0,1.333333,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,7.25
561,584,AS14.16,2014-04-28,0.188095,0.0242216810449338,1.0,1.0,0.0,0.0,1.0,0.0666666666666666,0.802894,0.0,0.074786,0.0,7.0
534,557,AS14.16,2014-04-01,0.313439,0.1704608973445398,0.6,-0.4,0.0,0.0,0.0,0.0666666666666666,0.032804,0.0,0.132258,0.0,6.4
542,565,AS14.16,2014-04-09,0.240157,0.3692072025216414,1.0,-0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.00285,0.0,6.6
551,574,AS14.16,2014-04-18,0.009735,0.2463072592280342,1.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.088046,0.525144,0.271109,0.0,7.2
547,570,AS14.16,2014-04-14,0.034144,0.0234179356004168,1.0,0.8,0.0,0.0,0.5,0.0,0.028196,0.0,0.404911,0.0,6.6
546,569,AS14.16,2014-04-13,0.045455,0.0129933062857798,0.5,0.0,0.0,0.0,0.125,0.1333333333333333,0.412416,0.0,0.026798,0.0,7.0
566,590,AS14.16,2014-05-04,0.096359,0.0800607042975625,1.0,0.0,0.0,0.0,0.0,0.0,0.255111,0.0,0.368513,0.0,7.333333
557,580,AS14.16,2014-04-24,0.013731,0.1376257905579113,-0.2,-0.2,0.0,0.0,0.375,0.0666666666666666,0.0,0.290035,0.213843,0.0,7.2
540,563,AS14.16,2014-04-07,0.086417,0.256116586122458,1.0,-0.2,0.0,0.0,0.0,0.0666666666666666,0.05419,0.02317,0.184288,0.0,6.4
544,567,AS14.16,2014-04-11,0.039574,0.0415156269954819,1.0,1.0,0.0,0.0,0.0,0.0,0.305648,0.0,1.173998,0.0,7.0
562,585,AS14.16,2014-04-29,0.035927,0.1487078299705894,1.0,-0.5,0.0,0.0,0.875,0.2666666666666666,0.049955,0.327109,0.560853,0.0,7.0
538,561,AS14.16,2014-04-05,0.087489,0.0234096066320798,1.0,0.0,0.0,0.0,0.125,0.0,0.099335,0.701826,1.184325,0.0,6.75
535,558,AS14.16,2014-04-02,0.030474,1.0,1.0,-0.2,0.0,0.0,0.5,0.0,8.4e-05,0.0,0.012234,0.0,6.25
554,577,AS14.16,2014-04-21,0.009197,0.085517335359432,1.0,1.0,0.0,0.0,0.0,0.0,0.045072,0.084578,0.65104,0.0,6.6
552,575,AS14.16,2014-04-19,0.184058,0.0,1.0,1.6,0.0,0.0,0.25,0.0666666666666666,0.0,0.0,0.0,0.0,7.0
533,556,AS14.16,2014-03-31,0.13474,0.0085368455050408,0.333333,-0.25,0.0,0.0,0.375,0.4666666666666667,0.0,0.0,0.719148,0.0,5.8
555,578,AS14.16,2014-04-22,0.054944,0.1051290479942918,0.8,0.8,0.0,0.0,0.0,0.0666666666666666,0.110818,0.224945,0.815587,0.0,7.25
558,581,AS14.16,2014-04-25,0.085227,0.038601876238934,1.0,0.6,0.0,0.0,0.875,0.8,0.06728,0.0,0.057187,0.0,6.75
576,601,AS14.17,2014-03-30,0.008333,0.0494827778461397,1.0,1.0,0.0,0.0,0.0,0.0,0.190155,0.0,0.518907,0.0,7.25
603,628,AS14.17,2014-04-26,0.186838,0.1513681095428012,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.06887,0.0,1.486378,0.0,7.2
587,612,AS14.17,2014-04-10,0.100774,0.6799161074625527,1.0,1.0,0.006306,0.0,0.0,0.0,0.237883,0.309791,0.415848,0.0,7.2
574,599,AS14.17,2014-03-28,0.251037,0.7888528527837713,1.0,0.6,0.003194,0.0,0.125,0.0,0.123158,0.083881,0.418172,0.0,6.8
607,632,AS14.17,2014-04-30,0.124633,0.2747833611237959,1.0,1.0,0.0,0.0,0.0,0.0,0.23107,0.033228,1.001218,0.0,8.0
605,630,AS14.17,2014-04-28,0.097387,0.4366261594010075,0.333333,0.75,0.04965,0.0,0.0,0.0,0.147498,0.257834,0.442181,0.0,7.0
602,627,AS14.17,2014-04-25,0.203661,0.3339429583780486,1.0,0.4,0.088254,0.0,0.5,0.3333333333333333,0.08348,0.374536,1.093786,0.0,8.0
601,626,AS14.17,2014-04-24,0.109818,0.6972635297085803,1.0,1.0,0.0,0.307475,0.125,0.0,0.240515,0.156665,0.24492,0.0,7.2
591,616,AS14.17,2014-04-14,0.085114,0.1353893952832699,1.0,0.8,0.091968,0.0,0.125,0.0,0.197449,0.0,0.23437,0.0,7.0
571,596,AS14.17,2014-03-25,0.062023,0.2926231567260797,1.0,0.5,0.076991,0.0,0.0,0.0,0.392767,0.512176,0.3685,0.0,7.2
600,625,AS14.17,2014-04-23,0.071836,0.8358644781004657,1.0,1.0,0.003115,0.0,0.125,0.0,0.119887,0.226762,0.362486,0.0,7.2
581,606,AS14.17,2014-04-04,0.159836,0.3804702410613851,0.8,-0.6,0.014744,0.0,0.125,0.3333333333333333,0.253552,0.416653,0.156823,0.0,7.0
578,603,AS14.17,2014-04-01,0.146776,0.471829103837677,1.0,0.6,0.140013,0.0,0.5,0.6666666666666666,0.197323,0.374288,0.715139,0.0,7.5
597,622,AS14.17,2014-04-20,0.121165,0.8350930427699862,1.0,0.4,0.025673,0.0,0.0,0.0,0.237535,0.230386,0.384764,0.0,7.4
585,610,AS14.17,2014-04-08,0.026065,0.8862298640301459,1.0,0.4,0.085425,0.0,0.375,0.3333333333333333,0.13154,0.223952,0.287241,0.0,7.0
582,607,AS14.17,2014-04-05,0.18914,0.3557499322631,1.0,0.2,0.0,0.0,0.375,1.0,0.093835,0.183061,0.426249,0.0,7.25
584,609,AS14.17,2014-04-07,0.049,0.7238517790315668,1.0,1.0,0.0,0.0,0.0,0.0,0.142236,0.134618,0.108124,0.0,7.0
588,613,AS14.17,2014-04-11,0.207374,0.3062053357855527,1.0,0.4,0.0,0.0,0.0,0.0,0.392624,0.260087,0.135472,0.0,7.2
577,602,AS14.17,2014-03-31,0.097986,0.4881636721756556,1.0,0.5,0.0,0.0,0.0,0.0,0.474701,0.159722,0.260834,0.0,7.4
567,592,AS14.17,2014-03-21,0.167974,0.4373736702842925,1.0,0.8,0.009411,0.0,0.0,0.0,0.311355,0.266966,1.333487,0.0,7.4
609,634,AS14.17,2014-05-02,0.258465,0.2381691304439115,1.0,1.0,0.0,0.0,0.125,0.0,0.251034,0.0,0.421412,0.0,7.25
606,631,AS14.17,2014-04-29,0.110431,0.4517114743506145,1.0,0.8,0.0,0.0,0.0,0.0,0.196834,0.29784,0.384842,0.0,7.0
594,619,AS14.17,2014-04-17,0.116151,0.3733652904831809,1.0,0.4,0.0,0.0,0.0,0.6666666666666666,0.334274,0.2785,0.370422,0.0,7.0
569,594,AS14.17,2014-03-23,0.070093,0.4579027818430142,0.8,0.8,0.0,0.0,0.0,0.3333333333333333,0.283936,0.391969,0.513317,0.0,7.0
575,600,AS14.17,2014-03-29,0.209288,0.4803801399006436,0.6,0.6,0.0,0.0,1.0,0.3333333333333333,0.441103,0.292609,0.244803,0.0,8.0
595,620,AS14.17,2014-04-18,0.188555,0.2992328895419663,1.0,1.0,0.0,0.0,0.125,0.0,0.015017,0.565508,0.379266,0.0,7.0
568,593,AS14.17,2014-03-22,0.19277,0.5001296182700493,0.8,0.4,0.0,0.0,0.0,0.0,0.226786,0.278748,1.668441,0.0,7.4
586,611,AS14.17,2014-04-09,0.109231,0.561693279453882,1.0,0.25,0.056325,0.0,0.0,0.0,0.121131,0.649171,0.255264,0.0,6.75
598,623,AS14.17,2014-04-21,0.088196,0.1892009772851552,1.0,0.4,0.0,0.0,0.125,0.0,0.172409,0.155186,1.486916,0.0,6.6
625,652,AS14.19,2014-04-04,0.157021,0.569638102118863,0.4,-0.2,0.0,0.0,0.7333333333333333,0.0,0.055555,0.0,0.535198,0.0,8.0
611,638,AS14.19,2014-03-21,0.109655,1.0,0.666667,0.666667,0.0,0.0,0.2,0.0,0.000727,0.0,0.707637,0.0,6.6
613,640,AS14.19,2014-03-23,0.02946,0.1437058508669623,0.8,-0.8,0.0,0.0,0.2666666666666666,0.0,0.067869,0.0,0.2531,0.0,6.0
650,677,AS14.19,2014-04-29,0.025682,0.3258374585933076,0.6,0.4,0.0,0.0,0.4,0.0,0.076716,0.0,0.761252,0.0,7.0
645,672,AS14.19,2014-04-24,0.105602,0.4277480443694543,0.8,-0.6,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.806953,0.0,7.25
617,644,AS14.19,2014-03-27,0.132205,0.5185972766995458,0.6,0.0,0.0,0.0,0.4666666666666667,0.5,0.052955,0.067451,0.60218,0.0,6.6
629,656,AS14.19,2014-04-08,0.089063,0.4187838903121825,1.0,-0.4,0.0,0.0,0.5333333333333333,1.0,0.0,0.0,0.663028,0.0,7.2
631,658,AS14.19,2014-04-10,0.072801,0.151072586007502,0.75,-0.5,0.0,0.0,0.2666666666666666,0.0,0.064554,0.0,0.411606,0.0,6.8
630,657,AS14.19,2014-04-09,0.117565,0.4402071931318042,0.8,-0.4,0.0,0.0,0.5333333333333333,0.5,0.0,0.0,0.808362,0.0,6.75
621,648,AS14.19,2014-03-31,0.130121,0.8930506567231948,1.0,-0.4,0.0,0.0,0.4,0.5,0.0,0.0,0.841295,0.0,6.4
633,660,AS14.19,2014-04-12,0.066055,0.2659132521320318,0.8,0.2,0.0,0.0,0.4,0.0,0.211015,0.0,0.530605,0.0,7.2
622,649,AS14.19,2014-04-01,0.133467,0.5149922301241385,0.2,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,1.330137,0.0,7.6
652,679,AS14.19,2014-05-01,0.126265,0.4533331466432272,0.8,-0.2,0.0,0.0,0.1333333333333333,0.0,0.106586,0.0,0.703731,0.0,7.8
627,654,AS14.19,2014-04-06,0.094224,0.35658752602387,1.0,-1.25,0.0,0.0,0.5333333333333333,0.5,0.0,0.0,0.670733,0.0,6.6
642,669,AS14.19,2014-04-21,0.13347,0.2504447532387584,1.0,-0.2,0.0,0.0,0.4,0.0,17.319927,0.0,0.656303,0.0,6.8
641,668,AS14.19,2014-04-20,0.101957,0.2499520413647195,1.2,0.2,0.0,0.0,0.2666666666666666,0.0,0.04398,0.0,0.402526,0.0,6.4
655,682,AS14.19,2014-05-04,0.06945,0.3864798188620375,0.8,-0.4,0.0,0.0,0.0,0.0,0.178576,0.0,1.30024,0.0,7.0
615,642,AS14.19,2014-03-25,0.113252,0.6907508921748527,0.25,-1.25,0.0,0.0,0.8,0.0,0.0,0.0,0.820782,0.0,6.0
632,659,AS14.19,2014-04-11,0.111094,0.4002277207258327,1.0,-0.6,0.0,0.0,0.4,0.0,0.02215,0.0,0.600129,0.0,7.2
644,671,AS14.19,2014-04-23,0.110647,0.4473030515538742,1.0,-1.0,0.0,0.0,0.2666666666666666,0.5,0.062288,0.0,1.225382,0.0,6.6
623,650,AS14.19,2014-04-02,0.077164,0.2675983671274638,1.0,-0.2,0.0,0.0,0.2,0.0,0.02572,0.0,0.637014,0.0,6.6
634,661,AS14.19,2014-04-13,0.113674,0.2172788687185366,1.0,-0.6,0.0,0.0,0.4,0.0,0.150607,0.0,0.58385,0.0,7.0
643,670,AS14.19,2014-04-22,0.137011,0.7042603711089681,1.2,0.6,0.0,0.0,0.4666666666666667,0.0,0.005216,0.0,0.881514,0.0,6.0
651,678,AS14.19,2014-04-30,0.044547,0.4519366488784602,0.8,0.4,0.0,0.0,0.8,0.0,0.118402,0.001636,0.591011,0.0,6.8
635,662,AS14.19,2014-04-14,0.145929,0.7214659099923871,0.8,0.4,0.0,0.0,1.0,0.0,0.041689,0.0,0.753156,0.0,6.4
647,674,AS14.19,2014-04-26,0.249103,0.1983071539283242,1.5,1.0,0.0,0.0,0.4,0.5,0.0,0.0,0.333112,0.0,6.333333
654,681,AS14.19,2014-05-03,0.190119,0.46129428038825,1.0,0.4,0.0,0.0,0.8666666666666667,1.0,0.002838,0.0,0.73684,0.0,6.6
637,664,AS14.19,2014-04-16,0.077214,0.2699977412564557,1.0,-0.6,0.0,0.0,0.2666666666666666,0.5,0.189501,0.0,3.827724,0.0,6.8
616,643,AS14.19,2014-03-26,0.108915,0.6365730677574023,0.4,-0.6,0.0,0.0,0.4,0.0,0.031664,0.0,0.74966,0.0,6.6
612,639,AS14.19,2014-03-22,0.086579,0.6859958478639585,0.4,-1.4,0.0,0.0,0.4666666666666667,0.0,0.015057,0.0,0.387487,0.0,7.0
669,697,AS14.20,2014-04-03,0.055023,0.013828832989002,0.333333,0.333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,7.0
667,695,AS14.20,2014-04-01,0.0,0.0074977765013834,0.0,0.0,0.0,32.169445,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,6.5
657,685,AS14.20,2014-03-22,0.007716,0.3960712076222671,0.5,1.0,0.0,0.0,0.0,0.0,0.001925,0.0,0.257415,0.0,7.6
672,700,AS14.20,2014-04-06,0.060227,0.9929569178956532,0.8,0.6,0.0,0.106566,0.5,0.1666666666666666,0.111458,0.003589,0.217308,0.0,6.8
694,722,AS14.20,2014-04-28,0.056687,0.7521702988660474,0.2,0.0,0.0,0.188722,0.0,0.0,0.134229,0.067413,0.380422,0.0,7.25
678,706,AS14.20,2014-04-12,0.045981,1.0,0.6,0.0,0.0,0.102319,1.0,0.1666666666666666,0.026622,0.0,0.609325,0.0,6.8
679,707,AS14.20,2014-04-13,0.0,0.0012694500778698,0.6,0.0,0.0,113.548935,0.0,0.0,0.0,0.0,0.0,0.0,6.8
661,689,AS14.20,2014-03-26,0.025762,0.1893464368988172,0.4,0.4,0.0,0.0,0.0,0.0,0.464195,0.495353,0.107952,0.0,7.0
660,688,AS14.20,2014-03-25,0.078935,0.672538052506196,-0.5,-0.75,0.0,0.130697,0.0,0.0,0.196802,0.098555,0.091223,0.0,6.8
700,728,AS14.20,2014-05-04,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
663,691,AS14.20,2014-03-28,0.02381,0.1165333410929112,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.289542,0.0,7.4
670,698,AS14.20,2014-04-04,0.015741,0.5227206764496388,0.5,0.75,0.0,0.264687,0.0,0.0,0.176215,0.0,0.368769,0.0,7.0
666,694,AS14.20,2014-03-31,0.0125,0.0052412575070753,0.8,0.8,0.0,0.0,0.1666666666666666,0.5,0.0,0.0,0.999759,0.0,6.25
683,711,AS14.20,2014-04-17,0.01458,0.4312883893520036,0.4,-0.4,0.0,0.29152,0.0,0.1666666666666666,0.187631,0.038459,0.279366,0.0,6.75
695,723,AS14.20,2014-04-29,0.003472,0.1061469773702874,0.75,0.25,0.0,0.0,0.0,0.0,0.314305,0.043077,0.251433,0.0,7.0
662,690,AS14.20,2014-03-27,0.057,0.3197589638939249,0.75,0.25,0.0,0.49435,0.0,0.0,0.198363,0.035112,0.091044,0.0,6.25
698,726,AS14.20,2014-05-02,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75
671,699,AS14.20,2014-04-05,0.09056,0.2043407247530113,0.8,0.4,0.0,0.523278,0.3333333333333333,0.0,0.0,0.034022,0.117043,0.0,7.0
674,702,AS14.20,2014-04-08,0.003367,0.1523150321157965,0.75,0.5,0.0,0.883302,0.0,0.3333333333333333,0.006685,0.0,0.0,0.0,7.75
673,701,AS14.20,2014-04-07,0.029012,0.0734297292202509,1.0,0.6,0.0,1.828692,0.0,0.1666666666666666,1.980551,0.26659,3.042405,0.0,7.25
659,687,AS14.20,2014-03-24,0.033333,0.6054869491068684,0.4,-0.2,0.0,0.186299,0.0,0.1666666666666666,0.095398,0.068112,0.320315,0.0,6.0
677,705,AS14.20,2014-04-11,0.055093,0.0428088322552158,0.75,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.427609,0.0,6.8
682,710,AS14.20,2014-04-16,0.00463,0.002858729714924,0.6,0.4,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,6.4
668,696,AS14.20,2014-04-02,0.06713,0.5760798361885628,0.25,0.0,0.0,0.0,0.0,0.0,0.34668,0.065349,0.314341,0.0,6.666667
685,713,AS14.20,2014-04-19,0.036271,0.720869764593805,1.0,0.0,0.0,0.068955,0.0,0.0,0.012418,0.0,0.822866,0.0,7.6
693,721,AS14.20,2014-04-27,0.017893,0.3798049396460873,0.0,0.0,0.0,0.0,0.0,0.0,0.621394,0.0,0.224938,0.0,6.8
691,719,AS14.20,2014-04-25,0.043793,0.1789722186024915,0.25,0.5,0.0,0.0,0.3333333333333333,0.0,0.085199,0.030831,0.690924,0.0,7.0
686,714,AS14.20,2014-04-20,0.17375,0.1919551732557712,0.6,-0.4,0.0,0.0,0.1666666666666666,0.0,0.017602,0.0,0.372536,0.0,7.4
689,717,AS14.20,2014-04-23,0.054167,0.0804525689474343,0.333333,-0.333333,0.0,0.0,0.0,0.1666666666666666,0.261513,0.037945,0.636432,0.0,7.0
681,709,AS14.20,2014-04-15,0.106944,0.1770529882176713,0.6,0.0,0.0,0.0,0.0,0.0,0.193704,0.034495,0.602205,0.0,7.2
730,760,AS14.23,2014-04-21,0.411522,0.2025051302551877,1.0,-0.4,0.0,0.0,0.0,0.0,0.005907,0.081657,0.835603,0.0,6.2
709,738,AS14.23,2014-03-30,0.418194,0.2119852430763863,1.2,0.0,0.0,0.08646,0.2,0.0,0.068107,0.297832,0.379284,0.0,7.5
720,749,AS14.23,2014-04-10,0.284126,0.6123311707163501,0.8,0.0,0.0,0.586249,0.0,0.5,0.030161,0.025042,0.257455,0.0,7.0
725,755,AS14.23,2014-04-16,0.378467,0.2808269393683167,1.0,0.0,0.416367,0.023518,0.4,0.0,0.051902,0.0,0.371244,0.0,7.4
717,746,AS14.23,2014-04-07,0.382308,0.2836855654825969,0.25,-0.25,0.0,0.0,0.4,0.5,0.025129,0.272414,0.519383,0.0,6.6
703,732,AS14.23,2014-03-24,0.355413,0.3105456411832153,-0.2,-0.2,0.0,0.0,0.0,0.0,0.113044,0.100598,0.328132,0.0,6.2
729,759,AS14.23,2014-04-20,0.54943,0.1752711467615268,1.0,0.5,0.0,0.007994,0.2,0.0,0.094315,0.197555,0.411882,0.0,7.2
712,741,AS14.23,2014-04-02,0.469348,0.3122353114291256,1.0,0.5,0.0,0.021608,0.6,0.5,0.003054,0.291174,0.437849,0.0,7.0
707,736,AS14.23,2014-03-28,0.405412,0.1528054898152348,1.2,0.6,0.0,0.029434,0.0,0.0,0.0,0.186649,0.789361,0.0,7.25
706,735,AS14.23,2014-03-27,0.356218,0.2519939382494887,1.25,0.75,0.0,0.184673,0.0,0.0,0.001655,0.438789,0.409121,0.0,7.0
734,764,AS14.23,2014-04-25,0.382158,0.3091777576241926,1.2,-0.2,0.143983,0.0,0.2,0.0,0.115894,0.003522,0.476687,0.0,7.5
731,761,AS14.23,2014-04-22,0.394619,0.5574854564266265,0.4,0.2,0.09092,0.0,0.6,0.0,0.001711,0.033909,0.425408,0.0,7.0
705,734,AS14.23,2014-03-26,0.405049,0.3147139529256499,1.25,-0.25,0.0,0.015789,0.2,0.5,0.012785,0.216384,0.611434,0.0,7.0
738,768,AS14.23,2014-04-29,0.373517,0.1941258318581794,1.2,-0.2,0.0,0.0,0.4,0.0,0.044726,0.293021,0.471224,0.0,9.0
724,754,AS14.23,2014-04-15,0.319287,0.2713732599584667,1.0,0.0,0.110146,0.09178,0.2,0.0,0.001124,0.004398,0.422073,0.0,7.4
708,737,AS14.23,2014-03-29,0.397176,0.2925295349714478,1.5,0.25,0.0,0.327362,0.0,0.0,0.009176,0.065375,0.470183,0.0,7.0
719,748,AS14.23,2014-04-09,0.381734,0.2539388834704258,1.2,-0.4,0.0,0.012555,0.0,0.0,0.009682,0.127868,0.803422,0.0,7.0
737,767,AS14.23,2014-04-28,0.371761,0.5178954982724224,1.0,-0.2,0.278855,0.076871,0.4,1.0,0.026062,0.170338,0.260854,0.0,7.4
718,747,AS14.23,2014-04-08,0.230118,0.3944396912893043,0.6,0.2,0.0,0.005577,0.0,0.0,0.05396,0.052703,0.327455,0.0,7.2
702,731,AS14.23,2014-03-23,0.217996,1.0,1.0,-0.4,0.0,0.0,0.2,0.0,0.743269,0.032176,0.229966,0.0,5.8
726,756,AS14.23,2014-04-17,0.47978,0.3442382845717567,1.4,1.0,0.171137,0.028624,0.0,0.0,0.00676,0.019117,0.621675,0.0,7.6
727,757,AS14.23,2014-04-18,0.38146,0.2071172592387764,1.0,0.4,0.158622,0.0,0.4,0.0,0.02199,0.039241,0.600955,0.0,7.75
716,745,AS14.23,2014-04-06,0.303281,0.3702981472026362,0.6,0.0,0.0,0.002807,1.0,0.0,0.014904,0.299226,0.601834,0.0,5.75
710,739,AS14.23,2014-03-31,0.383015,0.4395522551533989,1.5,-0.25,0.0,0.042438,0.2,0.0,0.017464,0.231264,0.562438,0.0,7.5
715,744,AS14.23,2014-04-05,0.391632,0.1798265417366393,1.0,0.75,0.0,0.064972,0.2,0.0,0.0,0.045798,0.795025,0.0,7.0
764,804,AS14.24,2014-05-09,0.083773,0.315914917342497,1.0,-1.0,0.060015,0.0,0.125,0.0,0.0,0.0,0.661383,0.0,7.0
753,792,AS14.24,2014-04-27,0.065952,0.1005237495695396,0.75,-1.0,0.0,0.0,0.0,0.0,0.096398,0.0,1.136258,0.0,6.8
782,822,AS14.24,2014-05-27,0.064399,0.3531014101790897,0.666667,0.5,0.0,0.0,0.1875,0.1111111111111111,0.051793,0.0,0.377274,0.0,6.6
748,787,AS14.24,2014-04-22,0.076659,0.2802380879542154,0.8,0.4,0.0,0.0,0.125,0.1111111111111111,0.076846,0.030045,0.588746,0.0,7.5
752,791,AS14.24,2014-04-26,0.351337,0.1054171503614044,1.0,0.8,0.0,0.0,0.3125,0.5555555555555556,0.018311,0.002784,0.237646,0.0,7.0
771,811,AS14.24,2014-05-16,0.021812,0.4277941663280681,1.0,0.0,0.0,0.0,0.1875,0.0,0.122613,0.0,0.370407,0.0,7.6
755,794,AS14.24,2014-04-29,0.050806,0.4522918713593072,0.0,1.25,0.0,0.0,0.375,0.0,0.012948,0.006885,0.764435,0.0,6.333333
754,793,AS14.24,2014-04-28,0.064018,0.5602480545012946,0.6,0.4,0.003126,0.0,0.3125,0.1111111111111111,0.054181,0.006882,0.639629,0.0,6.0
739,778,AS14.24,2014-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,8.0
742,781,AS14.24,2014-04-16,0.098865,0.4112723224453429,0.25,-0.4,0.0,0.0,0.3125,0.3333333333333333,0.034348,0.0,0.598649,0.0,6.75
786,826,AS14.24,2014-05-31,0.21252,0.1553372531799406,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366257,0.0,6.833333
744,783,AS14.24,2014-04-18,0.162158,0.7077527508467998,0.8,0.4,0.0,0.0,1.0,0.1111111111111111,0.098407,0.000388,0.423455,0.0,7.25
741,780,AS14.24,2014-04-15,0.077737,0.2241305611381281,0.75,-0.6,0.0,0.0,0.1875,0.1111111111111111,0.24057,0.0,0.306989,0.0,7.4
766,806,AS14.24,2014-05-11,0.045328,0.2663585875251216,1.0,-1.0,0.0,0.0,0.0,0.2222222222222222,0.007744,0.0,0.557809,0.0,7.0
765,805,AS14.24,2014-05-10,0.0907,0.6503146687231588,0.0,-0.333333,0.0,0.0,0.4375,0.0,0.136357,0.005243,0.571991,0.0,7.25
778,818,AS14.24,2014-05-23,0.01123,0.3411132024247901,0.6,-0.2,0.0,0.0,0.0625,0.0,0.176264,0.02558,0.36466,0.0,7.2
769,809,AS14.24,2014-05-14,0.062172,0.5528085148251465,-0.4,-1.0,0.0,0.0,0.4375,0.1111111111111111,0.084479,0.023337,0.537418,0.0,6.4
792,832,AS14.24,2014-06-06,0.189476,0.2490139952007083,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.625948,0.0,8.0
768,808,AS14.24,2014-05-13,0.054278,0.4926357110841042,0.75,-0.25,0.002612,0.0,0.125,0.0,0.017308,0.023165,0.60343,0.0,5.2
757,796,AS14.24,2014-05-01,0.115907,0.3789969954321093,1.0,-0.8,0.0,0.0,0.0,0.0,0.092871,0.0,0.27914,0.0,7.0
761,801,AS14.24,2014-05-06,0.163371,0.2955036248863493,0.0,0.0,0.0,0.0,0.0625,0.0,0.039061,0.0,0.388316,0.0,7.0
780,820,AS14.24,2014-05-25,0.045963,0.624941648704246,1.0,0.25,0.0,0.0,0.1875,0.0,0.002779,0.0,0.127676,0.0,7.0
773,813,AS14.24,2014-05-18,0.026736,0.5416078903159625,0.6,-0.2,0.0,0.0,0.25,0.2222222222222222,0.03752,0.002001,0.678022,0.0,7.4
740,779,AS14.24,2014-04-14,0.034967,0.1038749633311529,1.0,1.0,0.0,0.0,0.375,0.1111111111111111,0.0,0.008793,0.397809,0.0,7.6
789,829,AS14.24,2014-06-03,0.091477,0.5939147023400646,1.0,0.4,0.0,0.0,0.0625,1.0,0.011438,0.0,0.603956,0.0,7.0
745,784,AS14.24,2014-04-19,0.030992,0.3804383315629037,1.0,0.0,0.0,0.0,0.0625,0.1111111111111111,0.294252,0.0,0.51872,0.0,7.8
762,802,AS14.24,2014-05-07,0.013551,0.5401876900175099,0.75,1.0,0.0,0.0,0.0,0.0,0.021693,0.0,0.534641,0.0,7.0
746,785,AS14.24,2014-04-20,0.109028,0.3519054135061612,0.8,0.6,0.0,0.0,0.625,0.0,0.061872,0.0,1.84134,0.0,7.5
743,782,AS14.24,2014-04-17,0.043801,0.4977187876595891,0.25,-1.5,0.0,0.0,0.3125,0.3333333333333333,0.128367,0.0,0.555588,0.0,7.0
763,803,AS14.24,2014-05-08,0.091847,0.3585501730951786,1.0,0.333333,0.0,0.0,0.125,0.1111111111111111,0.043427,0.12033,0.444439,0.0,7.4
790,830,AS14.24,2014-06-04,0.046385,0.475908066417531,1.0,0.5,0.0,0.0,0.0625,0.1111111111111111,0.013197,0.0,0.853587,0.0,7.0
