,Unnamed: 0,id,day,activity,screen,valence,arousal,office,game,call,sms,social,entertainment,communication,weather,mood
580,605,17,13,0.124203,0.6271269993887576,1.0,0.2,0.004834,0.0,0.125,0.3333333333333333,0.193414,0.307453,0.317672,0.0,7.0
581,606,17,14,0.159836,0.3804702410613851,0.8,-0.6,0.014744,0.0,0.125,0.3333333333333333,0.253552,0.416653,0.156823,0.0,7.0
582,607,17,15,0.18914,0.3557499322631,1.0,0.2,0.0,0.0,0.375,1.0,0.093835,0.183061,0.426249,0.0,7.25
583,608,17,16,0.036888,0.3144558114914071,1.25,0.25,0.0,0.0,0.0,0.3333333333333333,0.143164,0.485132,0.17837,0.0,7.0
584,609,17,17,0.049,0.7238517790315668,1.0,1.0,0.0,0.0,0.0,0.0,0.142236,0.134618,0.108124,0.0,7.0
585,610,17,18,0.026065,0.8862298640301459,1.0,0.4,0.085425,0.0,0.375,0.3333333333333333,0.13154,0.223952,0.287241,0.0,7.0
586,611,17,19,0.109231,0.561693279453882,1.0,0.25,0.056325,0.0,0.0,0.0,0.121131,0.649171,0.255264,0.0,6.75
587,612,17,20,0.100774,0.6799161074625527,1.0,1.0,0.006306,0.0,0.0,0.0,0.237883,0.309791,0.415848,0.0,7.2
588,613,17,21,0.207374,0.3062053357855527,1.0,0.4,0.0,0.0,0.0,0.0,0.392624,0.260087,0.135472,0.0,7.2
589,614,17,22,0.165953,0.3924586055391929,1.0,0.4,0.0,0.0,0.0,0.0,0.234034,0.359812,0.238923,0.0,7.2
590,615,17,23,0.075664,0.6638466311108241,1.0,-0.2,0.0,0.0,0.0,0.0,0.324358,0.393222,0.175321,0.0,7.0
591,616,17,24,0.085114,0.1353893952832699,1.0,0.8,0.091968,0.0,0.125,0.0,0.197449,0.0,0.23437,0.0,7.0
592,617,17,25,0.102236,0.6814780505257463,1.0,0.4,0.001611,0.0,0.0,0.3333333333333333,0.184923,0.225548,0.803379,0.0,7.2
593,618,17,26,0.111374,0.5138826141064572,1.0,0.8,0.008995,0.0,0.25,0.3333333333333333,0.166591,0.124193,0.578548,0.0,7.0
594,619,17,27,0.116151,0.3733652904831809,1.0,0.4,0.0,0.0,0.0,0.6666666666666666,0.334274,0.2785,0.370422,0.0,7.0
595,620,17,28,0.188555,0.2992328895419663,1.0,1.0,0.0,0.0,0.125,0.0,0.015017,0.565508,0.379266,0.0,7.0
611,638,19,0,0.109655,1.0,0.666667,0.666667,0.0,0.0,0.2,0.0,0.000727,0.0,0.707637,0.0,6.6
612,639,19,1,0.086579,0.6859958478639585,0.4,-1.4,0.0,0.0,0.4666666666666667,0.0,0.015057,0.0,0.387487,0.0,7.0
613,640,19,2,0.02946,0.1437058508669623,0.8,-0.8,0.0,0.0,0.2666666666666666,0.0,0.067869,0.0,0.2531,0.0,6.0
614,641,19,3,0.113889,0.3091419401078139,0.4,-0.4,0.0,0.0,0.3333333333333333,0.0,0.0,0.012189,1.60241,0.0,5.5
615,642,19,4,0.113252,0.6907508921748527,0.25,-1.25,0.0,0.0,0.8,0.0,0.0,0.0,0.820782,0.0,6.0
616,643,19,5,0.108915,0.6365730677574023,0.4,-0.6,0.0,0.0,0.4,0.0,0.031664,0.0,0.74966,0.0,6.6
617,644,19,6,0.132205,0.5185972766995458,0.6,0.0,0.0,0.0,0.4666666666666667,0.5,0.052955,0.067451,0.60218,0.0,6.6
618,645,19,7,0.148872,0.3939328069951239,1.2,-0.6,0.0,0.0,0.5333333333333333,0.5,0.009622,0.206084,0.447263,0.0,7.4
619,646,19,8,0.137954,0.2528389348538552,1.2,0.2,0.0,0.0,0.6666666666666666,1.0,0.0,0.048647,0.549132,0.0,7.0
620,647,19,9,0.064524,0.1478015905823952,0.8,-0.4,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.673782,0.0,7.2
621,648,19,10,0.130121,0.8930506567231948,1.0,-0.4,0.0,0.0,0.4,0.5,0.0,0.0,0.841295,0.0,6.4
622,649,19,11,0.133467,0.5149922301241385,0.2,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,1.330137,0.0,7.6
623,650,19,12,0.077164,0.2675983671274638,1.0,-0.2,0.0,0.0,0.2,0.0,0.02572,0.0,0.637014,0.0,6.6
624,651,19,13,0.073077,0.4516077898093453,0.6,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.777099,0.0,7.0
625,652,19,14,0.157021,0.569638102118863,0.4,-0.2,0.0,0.0,0.7333333333333333,0.0,0.055555,0.0,0.535198,0.0,8.0
626,653,19,15,0.135956,0.3193574900137861,1.2,-0.6,0.0,0.163036,0.7333333333333333,0.0,0.024104,0.0,0.492095,0.0,7.25
627,654,19,16,0.094224,0.35658752602387,1.0,-1.25,0.0,0.0,0.5333333333333333,0.5,0.0,0.0,0.670733,0.0,6.6
628,655,19,17,0.183435,0.5531530245383783,0.6,-1.0,0.0,0.0,0.7333333333333333,0.0,0.055952,0.0,0.781105,0.0,6.8
629,656,19,18,0.089063,0.4187838903121825,1.0,-0.4,0.0,0.0,0.5333333333333333,1.0,0.0,0.0,0.663028,0.0,7.2
630,657,19,19,0.117565,0.4402071931318042,0.8,-0.4,0.0,0.0,0.5333333333333333,0.5,0.0,0.0,0.808362,0.0,6.75
631,658,19,20,0.072801,0.151072586007502,0.75,-0.5,0.0,0.0,0.2666666666666666,0.0,0.064554,0.0,0.411606,0.0,6.8
632,659,19,21,0.111094,0.4002277207258327,1.0,-0.6,0.0,0.0,0.4,0.0,0.02215,0.0,0.600129,0.0,7.2
633,660,19,22,0.066055,0.2659132521320318,0.8,0.2,0.0,0.0,0.4,0.0,0.211015,0.0,0.530605,0.0,7.2
634,661,19,23,0.113674,0.2172788687185366,1.0,-0.6,0.0,0.0,0.4,0.0,0.150607,0.0,0.58385,0.0,7.0
635,662,19,24,0.145929,0.7214659099923871,0.8,0.4,0.0,0.0,1.0,0.0,0.041689,0.0,0.753156,0.0,6.4
636,663,19,25,0.130766,0.6177137131984184,1.0,-1.0,0.0,0.0,0.2666666666666666,0.0,0.004484,0.0,0.794685,0.0,6.8
637,664,19,26,0.077214,0.2699977412564557,1.0,-0.6,0.0,0.0,0.2666666666666666,0.5,0.189501,0.0,3.827724,0.0,6.8
638,665,19,27,0.101468,0.6874271061918132,1.0,-0.8,0.0,0.0,0.0666666666666666,0.0,0.020551,0.0,1.128339,0.0,6.8
639,666,19,28,0.064931,0.4772068833118084,1.0,-1.0,0.0,0.069255,0.2,0.5,0.0,0.0,1.022135,0.0,6.8
640,667,19,29,0.110317,0.1606611397164137,0.8,-0.4,0.0,0.0,0.4,0.0,0.290791,0.0,0.68497,0.0,7.6
656,684,20,0,0.0,0.007614676229503,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
657,685,20,1,0.007716,0.3960712076222671,0.5,1.0,0.0,0.0,0.0,0.0,0.001925,0.0,0.257415,0.0,7.6
658,686,20,2,0.04321,0.1749374067743645,0.8,0.8,0.0,0.0,0.0,0.1666666666666666,0.0,0.069796,0.951169,0.0,6.8
659,687,20,3,0.033333,0.6054869491068684,0.4,-0.2,0.0,0.186299,0.0,0.1666666666666666,0.095398,0.068112,0.320315,0.0,6.0
660,688,20,4,0.078935,0.672538052506196,-0.5,-0.75,0.0,0.130697,0.0,0.0,0.196802,0.098555,0.091223,0.0,6.8
661,689,20,5,0.025762,0.1893464368988172,0.4,0.4,0.0,0.0,0.0,0.0,0.464195,0.495353,0.107952,0.0,7.0
662,690,20,6,0.057,0.3197589638939249,0.75,0.25,0.0,0.49435,0.0,0.0,0.198363,0.035112,0.091044,0.0,6.25
663,691,20,7,0.02381,0.1165333410929112,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.289542,0.0,7.4
664,692,20,8,0.138139,0.1925161401329165,1.0,1.0,0.0,0.650466,0.6666666666666666,0.0,0.0,0.0,0.027772,0.0,7.5
665,693,20,9,0.380208,0.2111975769874535,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.392323,0.0,0.532101,0.0,7.0
666,694,20,10,0.0125,0.0052412575070753,0.8,0.8,0.0,0.0,0.1666666666666666,0.5,0.0,0.0,0.999759,0.0,6.25
667,695,20,11,0.0,0.0074977765013834,0.0,0.0,0.0,32.169445,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,6.5
668,696,20,12,0.06713,0.5760798361885628,0.25,0.0,0.0,0.0,0.0,0.0,0.34668,0.065349,0.314341,0.0,6.666667
669,697,20,13,0.055023,0.013828832989002,0.333333,0.333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,7.0
670,698,20,14,0.015741,0.5227206764496388,0.5,0.75,0.0,0.264687,0.0,0.0,0.176215,0.0,0.368769,0.0,7.0
671,699,20,15,0.09056,0.2043407247530113,0.8,0.4,0.0,0.523278,0.3333333333333333,0.0,0.0,0.034022,0.117043,0.0,7.0
672,700,20,16,0.060227,0.9929569178956532,0.8,0.6,0.0,0.106566,0.5,0.1666666666666666,0.111458,0.003589,0.217308,0.0,6.8
673,701,20,17,0.029012,0.0734297292202509,1.0,0.6,0.0,1.828692,0.0,0.1666666666666666,1.980551,0.26659,3.042405,0.0,7.25
674,702,20,18,0.003367,0.1523150321157965,0.75,0.5,0.0,0.883302,0.0,0.3333333333333333,0.006685,0.0,0.0,0.0,7.75
675,703,20,19,0.069361,0.3878176313635391,1.0,0.25,0.0,0.0,0.0,0.6666666666666666,0.657412,0.162362,0.171743,0.0,7.0
676,704,20,20,0.021836,0.3070280268363315,0.5,0.5,0.0,0.0,0.0,0.1666666666666666,0.272384,0.102182,0.545488,0.0,7.5
677,705,20,21,0.055093,0.0428088322552158,0.75,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.427609,0.0,6.8
678,706,20,22,0.045981,1.0,0.6,0.0,0.0,0.102319,1.0,0.1666666666666666,0.026622,0.0,0.609325,0.0,6.8
679,707,20,23,0.0,0.0012694500778698,0.6,0.0,0.0,113.548935,0.0,0.0,0.0,0.0,0.0,0.0,6.8
680,708,20,24,0.005,0.0,0.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,6.8
681,709,20,25,0.106944,0.1770529882176713,0.6,0.0,0.0,0.0,0.0,0.0,0.193704,0.034495,0.602205,0.0,7.2
682,710,20,26,0.00463,0.002858729714924,0.6,0.4,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,6.4
683,711,20,27,0.01458,0.4312883893520036,0.4,-0.4,0.0,0.29152,0.0,0.1666666666666666,0.187631,0.038459,0.279366,0.0,6.75
684,712,20,28,0.00643,0.0236701707064969,0.5,0.0,0.0,0.0,0.0,0.0,0.156424,0.0,0.0,0.0,7.5
685,713,20,29,0.036271,0.720869764593805,1.0,0.0,0.0,0.068955,0.0,0.0,0.012418,0.0,0.822866,0.0,7.6
701,730,23,1,0.371361,0.1863667670230663,1.0,0.0,0.0,0.0,0.0,0.5,0.098178,0.107292,0.277361,0.0,7.0
702,731,23,2,0.217996,1.0,1.0,-0.4,0.0,0.0,0.2,0.0,0.743269,0.032176,0.229966,0.0,5.8
703,732,23,3,0.355413,0.3105456411832153,-0.2,-0.2,0.0,0.0,0.0,0.0,0.113044,0.100598,0.328132,0.0,6.2
704,733,23,4,0.274954,0.5933420809161463,0.6,-0.4,0.0,0.0,0.0,0.0,0.0,0.617528,0.267919,0.0,7.0
705,734,23,5,0.405049,0.3147139529256499,1.25,-0.25,0.0,0.015789,0.2,0.5,0.012785,0.216384,0.611434,0.0,7.0
706,735,23,6,0.356218,0.2519939382494887,1.25,0.75,0.0,0.184673,0.0,0.0,0.001655,0.438789,0.409121,0.0,7.0
707,736,23,7,0.405412,0.1528054898152348,1.2,0.6,0.0,0.029434,0.0,0.0,0.0,0.186649,0.789361,0.0,7.25
708,737,23,8,0.397176,0.2925295349714478,1.5,0.25,0.0,0.327362,0.0,0.0,0.009176,0.065375,0.470183,0.0,7.0
709,738,23,9,0.418194,0.2119852430763863,1.2,0.0,0.0,0.08646,0.2,0.0,0.068107,0.297832,0.379284,0.0,7.5
710,739,23,10,0.383015,0.4395522551533989,1.5,-0.25,0.0,0.042438,0.2,0.0,0.017464,0.231264,0.562438,0.0,7.5
711,740,23,11,0.511297,0.254209874784801,2.0,0.0,0.015408,0.013745,0.0,0.0,0.021862,0.07783,0.665761,0.0,7.0
712,741,23,12,0.469348,0.3122353114291256,1.0,0.5,0.0,0.021608,0.6,0.5,0.003054,0.291174,0.437849,0.0,7.0
713,742,23,13,0.360561,0.4016092926644199,1.0,0.5,0.0,0.043554,0.2,0.0,0.003481,0.370419,0.420141,0.0,7.0
714,743,23,14,0.543843,0.3301572017778051,1.0,1.0,0.0,0.008451,0.2,0.5,0.002352,0.139607,0.731426,0.0,6.5
715,744,23,15,0.391632,0.1798265417366393,1.0,0.75,0.0,0.064972,0.2,0.0,0.0,0.045798,0.795025,0.0,7.0
716,745,23,16,0.303281,0.3702981472026362,0.6,0.0,0.0,0.002807,1.0,0.0,0.014904,0.299226,0.601834,0.0,5.75
717,746,23,17,0.382308,0.2836855654825969,0.25,-0.25,0.0,0.0,0.4,0.5,0.025129,0.272414,0.519383,0.0,6.6
718,747,23,18,0.230118,0.3944396912893043,0.6,0.2,0.0,0.005577,0.0,0.0,0.05396,0.052703,0.327455,0.0,7.2
719,748,23,19,0.381734,0.2539388834704258,1.2,-0.4,0.0,0.012555,0.0,0.0,0.009682,0.127868,0.803422,0.0,7.0
720,749,23,20,0.284126,0.6123311707163501,0.8,0.0,0.0,0.586249,0.0,0.5,0.030161,0.025042,0.257455,0.0,7.0
721,750,23,21,0.345387,0.320390408758333,1.0,0.4,0.0,0.062468,0.8,0.0,0.002101,0.0,0.793917,0.0,7.75
722,751,23,22,0.328347,0.1827387253135317,1.0,-0.25,0.0,0.09107,0.0,0.0,0.021594,0.257753,0.494622,0.0,7.2
723,753,23,24,0.299607,0.3332342284850506,0.0,0.0,0.0,0.391217,0.0,0.0,0.004135,0.001431,0.469187,0.0,7.25
724,754,23,25,0.319287,0.2713732599584667,1.0,0.0,0.110146,0.09178,0.2,0.0,0.001124,0.004398,0.422073,0.0,7.4
725,755,23,26,0.378467,0.2808269393683167,1.0,0.0,0.416367,0.023518,0.4,0.0,0.051902,0.0,0.371244,0.0,7.4
739,778,24,23,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,8.0
740,779,24,24,0.034967,0.1038749633311529,1.0,1.0,0.0,0.0,0.375,0.1111111111111111,0.0,0.008793,0.397809,0.0,7.6
741,780,24,25,0.077737,0.2241305611381281,0.75,-0.6,0.0,0.0,0.1875,0.1111111111111111,0.24057,0.0,0.306989,0.0,7.4
742,781,24,26,0.098865,0.4112723224453429,0.25,-0.4,0.0,0.0,0.3125,0.3333333333333333,0.034348,0.0,0.598649,0.0,6.75
743,782,24,27,0.043801,0.4977187876595891,0.25,-1.5,0.0,0.0,0.3125,0.3333333333333333,0.128367,0.0,0.555588,0.0,7.0
744,783,24,28,0.162158,0.7077527508467998,0.8,0.4,0.0,0.0,1.0,0.1111111111111111,0.098407,0.000388,0.423455,0.0,7.25
745,784,24,29,0.030992,0.3804383315629037,1.0,0.0,0.0,0.0,0.0625,0.1111111111111111,0.294252,0.0,0.51872,0.0,7.8
746,785,24,30,0.109028,0.3519054135061612,0.8,0.6,0.0,0.0,0.625,0.0,0.061872,0.0,1.84134,0.0,7.5
747,786,24,31,0.015673,0.3576742202062201,1.0,0.5,0.0,0.0,0.0,0.0,0.279699,0.0,0.519282,0.0,7.2
748,787,24,32,0.076659,0.2802380879542154,0.8,0.4,0.0,0.0,0.125,0.1111111111111111,0.076846,0.030045,0.588746,0.0,7.5
749,788,24,33,0.038353,0.1735967902687712,1.0,-0.25,0.0,0.0,0.1875,0.0,0.129586,0.0,0.57579,0.0,6.8
750,789,24,34,0.053789,0.5804774147232937,0.5,-0.25,0.0,0.0,0.6875,0.0,0.054398,0.0,0.627935,0.0,6.2
751,790,24,35,0.066457,0.2294234473817987,0.25,0.2,0.014342,0.0,0.5625,0.1111111111111111,0.044653,0.014364,0.38071,0.0,7.6
752,791,24,36,0.351337,0.1054171503614044,1.0,0.8,0.0,0.0,0.3125,0.5555555555555556,0.018311,0.002784,0.237646,0.0,7.0
753,792,24,37,0.065952,0.1005237495695396,0.75,-1.0,0.0,0.0,0.0,0.0,0.096398,0.0,1.136258,0.0,6.8
754,793,24,38,0.064018,0.5602480545012946,0.6,0.4,0.003126,0.0,0.3125,0.1111111111111111,0.054181,0.006882,0.639629,0.0,6.0
755,794,24,39,0.050806,0.4522918713593072,0.0,1.25,0.0,0.0,0.375,0.0,0.012948,0.006885,0.764435,0.0,6.333333
756,795,24,40,0.152173,0.715009811854651,0.666667,0.0,0.004634,0.0,0.3125,0.2222222222222222,0.029454,0.020641,0.478924,0.0,7.4
757,796,24,41,0.115907,0.3789969954321093,1.0,-0.8,0.0,0.0,0.0,0.0,0.092871,0.0,0.27914,0.0,7.0
758,797,24,42,0.074244,0.19358245069976,1.0,-1.0,0.0,0.0,0.0,0.0,0.263478,0.0,0.260412,0.0,6.833333
759,798,24,43,0.038806,0.3367088411551097,1.0,-1.0,0.101058,0.0,0.0625,0.0,0.0,0.001088,0.537245,0.0,7.5
760,799,24,44,0.116476,0.3874026795133656,1.0,-0.5,0.012178,0.0,0.0,0.0,0.005197,0.0,0.41671,0.0,6.0
761,801,24,46,0.163371,0.2955036248863493,0.0,0.0,0.0,0.0,0.0625,0.0,0.039061,0.0,0.388316,0.0,7.0
762,802,24,47,0.013551,0.5401876900175099,0.75,1.0,0.0,0.0,0.0,0.0,0.021693,0.0,0.534641,0.0,7.0
763,803,24,48,0.091847,0.3585501730951786,1.0,0.333333,0.0,0.0,0.125,0.1111111111111111,0.043427,0.12033,0.444439,0.0,7.4
764,804,24,49,0.083773,0.315914917342497,1.0,-1.0,0.060015,0.0,0.125,0.0,0.0,0.0,0.661383,0.0,7.0
765,805,24,50,0.0907,0.6503146687231588,0.0,-0.333333,0.0,0.0,0.4375,0.0,0.136357,0.005243,0.571991,0.0,7.25
766,806,24,51,0.045328,0.2663585875251216,1.0,-1.0,0.0,0.0,0.0,0.2222222222222222,0.007744,0.0,0.557809,0.0,7.0
767,807,24,52,0.093978,1.0,0.6,-0.8,0.013668,0.0,0.0625,0.0,0.054631,0.034945,0.47148,0.0,7.5
768,808,24,53,0.054278,0.4926357110841042,0.75,-0.25,0.002612,0.0,0.125,0.0,0.017308,0.023165,0.60343,0.0,5.2
769,809,24,54,0.062172,0.5528085148251465,-0.4,-1.0,0.0,0.0,0.4375,0.1111111111111111,0.084479,0.023337,0.537418,0.0,6.4
770,810,24,55,0.054496,0.7924760992910385,0.4,0.2,0.004509,0.0,0.5625,0.4444444444444444,0.024968,0.0,0.634371,0.0,7.0
771,811,24,56,0.021812,0.4277941663280681,1.0,0.0,0.0,0.0,0.1875,0.0,0.122613,0.0,0.370407,0.0,7.6
772,812,24,57,0.030052,0.4590895923335233,1.0,-0.4,0.0,0.0,0.0625,0.0,0.050076,0.0,0.680782,0.0,7.2
773,813,24,58,0.026736,0.5416078903159625,0.6,-0.2,0.0,0.0,0.25,0.2222222222222222,0.03752,0.002001,0.678022,0.0,7.4
774,814,24,59,0.007986,0.2657226905914571,0.75,0.25,0.0,0.0,0.0625,0.1111111111111111,0.134093,0.004128,0.647797,0.0,7.0
794,851,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0714285714285714,0.0,0.0,0.0,0.0,8.0
795,852,25,18,0.181489,0.4583171269836061,1.0,0.5,0.043203,0.020171,0.3,0.1428571428571428,0.135242,0.0,0.675398,0.001635,7.4
796,853,25,19,0.101265,0.5590222506937166,0.2,0.0,0.012652,0.053921,0.45,0.1428571428571428,0.216776,0.107992,0.375095,0.005262,6.5
797,854,25,20,0.143134,0.3754023807342787,0.5,0.25,0.011293,0.005193,0.0,0.0714285714285714,0.315246,0.003503,0.464927,0.003197,7.75
798,855,25,21,0.155299,0.3681353695830541,0.5,-0.25,0.000158,0.006293,0.15,0.5,0.616715,0.0,0.400167,0.0,7.0
799,856,25,22,0.044557,0.069091233157442,0.6,-0.2,0.016574,0.0,0.15,0.0714285714285714,0.710245,0.0,0.222342,0.0,6.6
800,857,25,23,0.03861,0.3285758069311116,0.4,-0.4,0.009476,0.04773,0.2,0.0,0.111844,0.0,0.692889,0.009288,6.4
801,858,25,24,0.091096,0.4437562036530894,0.2,0.6,0.0,0.0,0.4,0.0,0.11384,0.0,0.688854,0.000901,6.5
802,859,25,25,0.080748,0.2539844239430959,0.0,-0.25,0.0,0.0,0.1,0.0714285714285714,0.055647,0.0,0.591902,0.007428,7.2
803,860,25,26,0.105316,0.4294242495571515,0.6,0.2,0.021764,0.0,0.3,0.2142857142857142,0.068736,0.008004,0.705786,0.000667,6.5
804,861,25,27,0.121784,1.0,0.0,0.0,0.022995,0.0,0.15,0.0,0.320784,0.0,0.540027,0.0,6.25
805,862,25,28,0.073727,0.6687044879557917,0.0,-0.25,0.0,0.000853,0.2,1.0,0.051556,0.0,0.679978,0.0,7.5
806,863,25,29,0.156112,0.3470030439160042,0.0,-0.75,0.004122,0.023335,0.3,0.0,0.235249,0.0,0.52833,0.0,6.8
807,864,25,30,0.027632,0.3435739668738911,0.0,0.0,0.0,0.010286,0.15,0.0,0.040539,0.0,0.659897,0.008707,7.4
808,865,25,31,0.090625,0.5334295769221973,0.8,-0.4,0.0,0.034882,0.3,0.7142857142857143,0.314822,0.0,0.373893,0.005497,8.25
809,866,25,32,0.127702,0.6535760898538542,1.0,0.25,0.007901,0.001572,0.45,0.0,0.02417,0.0,0.497402,0.0,6.5
810,867,25,33,0.075938,0.490781888514629,0.0,-0.5,0.007266,0.0,0.2,0.2857142857142857,0.205357,0.0,0.562346,0.001058,6.0
811,868,25,34,0.085764,0.5631861218344814,0.0,-1.2,0.0,0.012689,0.35,0.0,0.067141,0.0,0.754301,0.00417,6.25
812,869,25,35,0.055208,0.4358470437683149,-0.25,-0.25,0.000263,0.148441,0.1,0.0,0.011267,0.154763,0.491699,0.011641,7.0
813,870,25,36,0.171036,0.4227677088691884,1.0,0.5,0.0,0.0,0.3,0.0,0.343405,0.0,0.522301,0.0,7.4
824,884,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,7.5
825,885,26,2,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,7.0
826,886,26,3,0.0,0.0,0.0,-0.25,0.0,0.0,0.2222222222222222,0.2857142857142857,0.0,0.0,0.0,0.0,6.6
827,887,26,4,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
828,888,26,5,0.0,0.0,0.0,0.6,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,6.2
829,889,26,6,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
830,890,26,7,0.0,0.0,1.0,0.2,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,8.2
831,891,26,8,0.0,0.0,1.0,-0.2,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,7.2
832,892,26,9,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
833,893,26,10,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
834,894,26,11,0.0,0.0,-0.2,0.4,0.0,0.0,0.4444444444444444,0.2857142857142857,0.0,0.0,0.0,0.0,6.4
835,895,26,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,6.8
836,896,26,13,0.0,0.0,0.6,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75
837,897,26,14,0.0,0.0,0.25,0.75,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,8.0
838,898,26,15,0.0,0.0,1.0,1.0,0.0,0.0,0.4444444444444444,0.2857142857142857,0.0,0.0,0.0,0.0,6.75
839,899,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75
840,900,26,17,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,6.4
841,901,26,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
842,902,26,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
843,903,26,20,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
844,904,26,21,0.0,0.0,0.2,0.8,0.0,0.0,1.0,0.1428571428571428,0.0,0.0,0.0,0.0,7.75
845,905,26,22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
846,906,26,23,0.068216,0.4695095732617137,0.0,-0.2,0.0,0.0,0.0,0.0,0.773792,0.030817,0.119484,0.000492,7.4
847,907,26,24,0.065024,0.4676260475423523,0.4,0.4,0.0,0.0,0.2222222222222222,0.0,0.591515,0.028456,0.177107,0.008226,6.8
848,908,26,25,0.100203,0.6584172549875589,0.4,0.2,0.015419,0.0,0.0,0.5714285714285714,0.626307,0.0,0.070975,0.0,6.8
849,909,26,26,0.085895,0.2692803529074686,0.2,0.2,0.0,0.0,0.1111111111111111,0.1428571428571428,0.690981,0.0,0.126906,0.0,6.0
850,910,26,27,0.081516,0.4658829217127981,-0.2,0.0,0.0,0.0,0.0,0.0,0.431862,0.0,0.376037,0.0,7.2
851,911,26,28,0.076884,0.79877240626814,0.8,0.6,0.0,0.0,0.0,1.0,0.592899,0.0,0.304163,0.0,8.0
852,912,26,29,0.215784,0.2435258050701262,1.0,1.0,0.0,0.0,0.0,0.0,0.518343,0.0,0.331795,0.0,8.0
853,913,26,30,0.032867,0.5443309929386047,1.0,0.6,0.0,0.0,0.0,0.0,0.804687,0.009016,0.12226,0.0,6.4
854,914,26,31,0.093981,0.5891783122225269,0.0,-0.2,0.0,0.0,0.0,0.0,0.589263,0.024691,0.273691,0.0,7.25
855,915,26,32,0.107226,0.5790178396645569,1.0,0.5,0.0,0.0,0.0,0.0,0.308553,0.0,0.347219,0.00082,6.2
856,916,26,33,0.096091,0.501755646645219,0.2,0.2,0.0,0.0,0.1111111111111111,0.1428571428571428,0.534013,0.00169,0.221325,0.00186,5.8
857,917,26,34,0.076872,0.5690888472336206,-0.4,0.0,0.0,0.0,0.2222222222222222,0.0,0.329304,0.008917,0.493973,0.004998,6.6
858,918,26,35,0.110313,0.7440887785090954,0.4,0.2,0.0,0.0,0.1111111111111111,0.0,0.391691,0.004552,0.438683,0.010651,8.0
859,919,26,36,0.284123,0.4583819528096009,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.285132,0.009299,0.546486,0.0,7.8
860,920,26,37,0.078777,0.1793662204935655,0.8,0.8,0.0,0.0,0.4444444444444444,0.2857142857142857,0.372036,0.032998,0.227407,0.01071,8.0
861,921,26,38,0.160014,0.4320793187614706,1.0,1.0,0.0,0.0,0.4444444444444444,0.0,0.375029,0.042706,0.451104,0.0,6.6
862,922,26,39,0.09746,0.3454618719955691,0.4,0.6,0.0,0.0,0.0,0.0,0.503326,0.0,0.239485,0.013108,6.2
863,923,26,40,0.084028,0.5768892438949451,0.2,-0.2,0.0,0.0,0.0,0.0,0.29691,0.004973,0.55009,0.0,6.8
